name,description,latitude,longitude
"KFC-Los Angeles,CA",,34.09809,-118.36056
"KFC-Los Angeles,CA",,34.02136,-118.35613
"KFC-Los Angeles,CA",,34.06968,-118.34917
"KFC-Los Angeles,CA",,34.05225,-118.34388
"KFC-Los Angeles,CA",,33.98868,-118.33105
"KFC-Los Angeles,CA",,34.04449,-118.3287
"KFC-Los Angeles,CA",,34.09564,-118.3268
"KFC-Los Angeles,CA",,34.07733,-118.30911
"KFC-Los Angeles,CA",,34.02568,-118.30858
"KFC-Los Angeles,CA",,34.011,-118.301
"KFC-Los Angeles,CA",,34.05275,-118.29487
"KFC-Los Angeles,CA",,33.95991,-118.29486
"KFC-Los Angeles,CA",,34.07218,-118.29156
"KFC-Los Angeles,CA",,33.99028,-118.29132
"KFC-Los Angeles,CA",,34.07616,-118.28665
"KFC-Los Angeles,CA",,34.02606,-118.27744
"KFC-Los Angeles,CA",,34.05664,-118.26813
"KFC-Los Angeles,CA",,34.07996,-118.25993
"KFC-Los Angeles,CA",,34.10398,-118.25906
"KFC-Los Angeles,CA",,33.96087,-118.25655
"KFC-Los Angeles,CA",,34.00624,-118.25633
"KFC-Los Angeles,CA",,34.04482,-118.25349
"KFC-Los Angeles,CA",,33.92514,-118.23888
"KFC-Los Angeles,CA",,34.0262,-118.21976
"KFC-Los Angeles,CA",,34.1353,-118.21542
"KFC-Los Angeles,CA",,34.07378,-118.21294
"KFC-Los Angeles,CA",,34.04699,-118.2075
"KFC-Los Angeles,CA",,34.0306,-118.19896
"KFC-Los Angeles,CA",,34.11443,-118.18107
"KFC-Los Angeles,CA",,34.01805,-118.14555
"KFC-Los Banos,CA",,37.05704,-120.86182
"KFC-Los Gatos,CA",,37.2342,-121.96358
"KFC-Lynwood,CA",,33.93092,-118.1845
"KFC-Madera,CA",,36.97611,-120.07436
"KFC-Malibu,CA",,34.03835,-118.67499
"KFC-Manteca,CA",,37.79764,-121.19752
"KFC-Marina,CA",,36.6864,-121.80042
"KFC-Martinez,CA",,37.99371,-122.10207
"KFC-Merced,CA",,37.29949,-120.48058
"KFC-Merced,CA",,37.31853,-120.47222
"KFC-Mill Valley,CA",,37.89434,-122.53323
"KFC-Millbrae,CA",,37.60568,-122.39606
"KFC-Milpitas,CA",,37.42965,-121.90674
"KFC-Mission Hills,CA",,34.26731,-118.46742
"KFC-Modesto,CA",,37.68616,-121.04976
"KFC-Modesto,CA",,37.64586,-121.02906
"KFC-Modesto,CA",,37.68732,-120.9941
"KFC-Modesto,CA",,37.65571,-120.9573
"KFC-Modesto,CA",,37.60984,-120.93891
"KFC-Mojave,CA",,35.05675,-118.1749
"KFC-Montclair,CA",,34.09422,-117.68986
"KFC-Montebello,CA",,34.01627,-118.10093
"KFC-Monterey,CA",,36.61636,-121.90427
"KFC-Moreno Valley,CA",,33.94234,-117.24364
"KFC-Moreno Valley,CA",,33.91811,-117.22652
"KFC-Moreno Valley,CA",,33.88798,-117.22619
"KFC-Morgan Hill,CA",,37.13107,-121.63692
"KFC-Mountain View,CA",,37.38542,-122.08282
"KFC-Mountain View,CA",,37.42178,-122.10054
"KFC-Murrieta,CA",,33.57062,-117.20438
"KFC-Napa,CA",,38.32038,-122.29904
"KFC-Napa,CA",,38.28478,-122.27482
"KFC-National City,CA",,32.67763,-117.09872
"KFC-National City,CA",,32.65901,-117.0911
"KFC-Needles,CA",,34.84861,-114.61537
"KFC-Newark,CA",,37.54032,-122.02766
"KFC-Newport Beach,CA",,33.6154,-117.93049
"KFC-Norco,CA",,33.9013,-117.56263
"KFC-North Highlands,CA",,38.65203,-121.38312
"KFC-North Hollywood,CA",,34.18869,-118.39639
"KFC-North Hollywood,CA",,34.2215,-118.39571
"KFC-North Hollywood,CA",,34.15896,-118.37125
"KFC-Northridge,CA",,34.22752,-118.50245
"KFC-Norwalk,CA",,33.91729,-118.10078
"KFC-Norwalk,CA",,33.92051,-118.07284
"KFC-Norwalk,CA",,33.90256,-118.05638
"KFC-Novato,CA",,38.10117,-122.56895
"KFC-Oakdale,CA",,37.77346,-120.82951
"KFC-Oakland,CA",,37.80242,-122.28286
"KFC-Oakland,CA",,37.8171,-122.26765
"KFC-Oakland,CA",,37.84676,-122.26117
"KFC-Oakland,CA",,37.81107,-122.24742
"KFC-Oakland,CA",,37.78291,-122.22027
"KFC-Oakland,CA",,37.7922,-122.199
"KFC-Oakland,CA",,37.75942,-122.18719
"KFC-Oakland,CA",,37.74404,-122.17056
"KFC-Oceanside,CA",,33.20424,-117.36397
"KFC-Oceanside,CA",,33.22417,-117.33251
"KFC-Oceanside,CA",,33.20628,-117.28905
"KFC-Ontario,CA",,34.05626,-117.67024
"KFC-Ontario,CA",,34.02903,-117.59348
"KFC-Ontario,CA",,34.06951,-117.55622
"KFC-Orange,CA",,33.82974,-117.83602
"KFC-Orange,CA",,33.79867,-117.83582
"KFC-Oxnard,CA",,34.21923,-119.17847
"KFC-Oxnard,CA",,34.16901,-119.17786
"KFC-Pacoima,CA",,34.25887,-118.43176
"KFC-Palm Springs,CA",,33.81183,-116.54475
"KFC-Palmdale,CA",,34.57972,-118.11904
"KFC-Palmdale,CA",,34.55824,-118.08689
"KFC-Paramount,CA",,33.88936,-118.16128
"KFC-Pasadena,CA",,34.18097,-118.15072
"KFC-Pasadena,CA",,34.15999,-118.13232
"KFC-Pasadena,CA",,34.14607,-118.09065
"KFC-Paso Robles,CA",,35.63998,-120.68831
"KFC-Patterson,CA",,37.46629,-121.17569
"KFC-Petaluma,CA",,38.24118,-122.63343
"KFC-Phelan,CA",,34.42592,-117.57277
"KFC-Pico Rivera,CA",,33.96938,-118.10049
"KFC-Pico Rivera,CA",,33.99197,-118.09052
"KFC-Pinole,CA",,37.99145,-122.3041
"KFC-Pittsburg,CA",,38.01442,-121.89019
"KFC-Placentia,CA",,33.88649,-117.8629
"KFC-Pleasant Hill,CA",,37.97356,-122.06384
"KFC-Pleasanton,CA",,37.67694,-121.87428
"KFC-Pomona,CA",,34.08959,-117.74935
"KFC-Pomona,CA",,34.05532,-117.74712
"KFC-Port Hueneme,CA",,34.17602,-119.19621
"KFC-Porterville,CA",,36.06615,-119.03146
"KFC-Poway,CA",,32.95445,-117.05705
"KFC-Ramona,CA",,33.04182,-116.86907
"KFC-Rancho Cordova,CA",,38.58915,-121.30351
"KFC-Rancho Cucamonga,CA",,34.10543,-117.61119
"KFC-Rancho Cucamonga,CA",,34.12126,-117.55652
"KFC-Rancho Santa Margarita,CA",,33.63758,-117.60977
"KFC-Redlands,CA",,34.05402,-117.1743
"KFC-Redwood City,CA",,37.49228,-122.24278
"KFC-Redwood City,CA",,37.46873,-122.22353
"KFC-Reseda,CA",,34.1961,-118.5359
"KFC-Rialto,CA",,34.10666,-117.36681
"KFC-Richmond,CA",,37.98893,-122.33418
"KFC-Richmond,CA",,37.93559,-122.32559
"KFC-Ridgecrest,CA",,35.62043,-117.66981
"KFC-Rio Linda,CA",,38.68239,-121.45674
"KFC-Rio Vista,CA",,38.16057,-121.6941
"KFC-Riverbank,CA",,37.73252,-120.95818
"KFC-Riverside,CA",,33.9782,-117.45731
"KFC-Riverside,CA",,33.91471,-117.45693
"KFC-Riverside,CA",,33.94439,-117.45369
"KFC-Riverside,CA",,33.93724,-117.40587
"KFC-Riverside,CA",,33.95642,-117.32955
"KFC-Rocklin,CA",,38.78105,-121.26423
"KFC-Rocklin,CA",,38.78904,-121.22385
"KFC-Rohnert Park,CA",,38.34368,-122.71194
"KFC-Roseville,CA",,38.76043,-121.31015
"KFC-Roseville,CA",,38.72753,-121.27188
"KFC-Rowland Heights,CA",,33.9902,-117.91302
"KFC-Sacramento,CA",,38.65565,-121.5265
"KFC-Sacramento,CA",,38.53342,-121.49415
"KFC-Sacramento,CA",,38.49564,-121.48125
"KFC-Sacramento,CA",,38.63289,-121.47539
"KFC-Sacramento,CA",,38.60701,-121.45745
"KFC-Sacramento,CA",,38.51607,-121.4383
"KFC-Sacramento,CA",,38.473,-121.42554
"KFC-Sacramento,CA",,38.59595,-121.40997
"KFC-Sacramento,CA",,38.45485,-121.37153
"KFC-Sacramento,CA",,38.55646,-121.36887
"KFC-Sacramento,CA",,38.61777,-121.36591
"KFC-Sacramento,CA",,38.55749,-121.33611
"KFC-Sacramento,CA",,38.66089,-121.3291
"KFC-Sacramento,CA",,38.56919,-121.46711
"KFC-Sacramento,CA",,38.4813,-121.50126
"KFC-Saint Helena,CA",,38.49865,-122.46185
"KFC-Salinas,CA",,36.65787,-121.65933
"KFC-Salinas,CA",,36.72293,-121.65615
"KFC-Salinas,CA",,36.67322,-121.63206
"KFC-San Bernardino,CA",,34.17052,-117.33366
"KFC-San Bernardino,CA",,34.13615,-117.30112
"KFC-San Bernardino,CA",,34.16511,-117.28039
"KFC-San Bernardino,CA",,34.13572,-117.2435
"KFC-San Clemente,CA",,33.42367,-117.60966
"KFC-San Diego,CA",,32.79784,-117.23953
"KFC-San Diego,CA",,32.72694,-117.22739
"KFC-San Diego,CA",,32.83276,-117.20122
"KFC-San Diego,CA",,32.9071,-117.17287
"KFC-San Diego,CA",,32.78917,-117.16873
"KFC-San Diego,CA",,32.88055,-117.15901
"KFC-San Diego,CA",,32.81723,-117.15488
"KFC-San Diego,CA",,32.74839,-117.13274
"KFC-San Diego,CA",,32.71154,-117.12557
"KFC-San Diego,CA",,32.68351,-117.12451
"KFC-San Diego,CA",,32.93719,-117.11281
"KFC-San Diego,CA",,32.70312,-117.0993
"KFC-San Diego,CA",,32.79345,-117.09712
"KFC-San Diego,CA",,32.75535,-117.09662
"KFC-San Diego,CA",,32.5843,-117.03836
"KFC-San Diego,CA",,32.74118,-117.12713
"KFC-San Diego,CA",,32.76715,-117.14824
"KFC-San Diego,CA",,32.87707,-117.13561
"KFC-San Dimas,CA",,34.10649,-117.81976
"KFC-San Fernando,CA",,34.28581,-118.44447
"KFC-San Francisco,CA",,37.74306,-122.47839
"KFC-San Francisco,CA",,37.76357,-122.47833
"KFC-San Francisco,CA",,37.72643,-122.46519
"KFC-San Francisco,CA",,37.78125,-122.46378
"KFC-San Francisco,CA",,37.7997,-122.4362
"KFC-San Francisco,CA",,37.78392,-122.43407
"KFC-San Francisco,CA",,37.72885,-122.43095
"KFC-San Francisco,CA",,37.76982,-122.42474
"KFC-San Francisco,CA",,37.78299,-122.41886
"KFC-San Francisco,CA",,37.73908,-122.38962
"KFC-San Gabriel,CA",,34.10323,-118.0942
"KFC-San Jose,CA",,37.3093,-121.97768
"KFC-San Jose,CA",,37.26639,-121.94062
"KFC-San Jose,CA",,37.32743,-121.93187
"KFC-San Jose,CA",,37.30807,-121.91381
"KFC-San Jose,CA",,37.40387,-121.88074
"KFC-San Jose,CA",,37.34163,-121.87885
"KFC-San Jose,CA",,37.35378,-121.85317
"KFC-San Jose,CA",,37.25047,-121.84399
"KFC-San Jose,CA",,37.37487,-121.83568
"KFC-San Jose,CA",,37.27742,-121.83431
"KFC-San Jose,CA",,37.34733,-121.83188
"KFC-San Jose,CA",,37.32194,-121.82571
"KFC-San Jose,CA",,37.23682,-121.80554
"KFC-San Jose,CA",,37.31445,-121.79176
"KFC-San Jose,CA",,37.2469,-121.89003
"KFC-San Juan Capistrano,CA",,33.49745,-117.66238
"KFC-San Leandro,CA",,37.70919,-122.17144
"KFC-San Leandro,CA",,37.69944,-122.1302
"KFC-San Lorenzo,CA",,37.674,-122.12299
"KFC-San Marcos,CA",,33.14586,-117.20023
"KFC-San Marcos,CA",,33.13548,-117.12103
"KFC-San Mateo,CA",,37.56611,-122.32133
"KFC-San Pablo,CA",,37.96615,-122.34444
"KFC-San Pedro,CA",,33.74042,-118.29248
"KFC-San Rafael,CA",,37.97025,-122.52023
"KFC-San Ramon,CA",,37.78417,-121.97975
"KFC-San Ysidro,CA",,32.56107,-117.06254
"KFC-San Ysidro,CA",,32.54745,-117.0344
"KFC-Santa Ana,CA",,33.73733,-117.92024
"KFC-Santa Ana,CA",,33.71246,-117.88549
"KFC-Santa Ana,CA",,33.73006,-117.86765
"KFC-Santa Ana,CA",,33.76008,-117.85128
"KFC-Santa Barbara,CA",,34.42669,-119.6859
"KFC-Santa Clara,CA",,37.40961,-121.97787
"KFC-Santa Clara,CA",,37.34,-121.97208
"KFC-Santa Clara,CA",,37.35305,-121.95142
"KFC-Santa Cruz,CA",,36.9664,-122.04072
"KFC-Santa Fe Springs,CA",,33.94746,-118.08686
"KFC-Santa Maria,CA",,34.92029,-120.43629
"KFC-Santa Maria,CA",,34.95299,-120.42923
"KFC-Santa Monica,CA",,34.024,-118.46128
"KFC-Santa Paula,CA",,34.34652,-119.07078
"KFC-Santa Rosa,CA",,38.43362,-122.74252
"KFC-Santa Rosa,CA",,38.47289,-122.73104
"KFC-Santa Rosa,CA",,38.41724,-122.71371
"KFC-Santee,CA",,32.83833,-116.98402
"KFC-Scotts Valley,CA",,37.04255,-122.02497
"KFC-Seal Beach,CA",,33.78107,-118.07217
"KFC-Seaside,CA",,36.60208,-121.84924
"KFC-Sepulveda,CA",,34.23005,-118.46746
"KFC-Sierra Madre,CA",,34.16194,-118.05997
"KFC-Simi Valley,CA",,34.27197,-118.76736
"KFC-Sonora,CA",,37.9765,-120.34328
"KFC-South El Monte,CA",,34.04493,-118.03109
"KFC-South Lake Tahoe,CA",,38.94807,-119.95721
"KFC-South Pasadena,CA",,34.10427,-118.15286
"KFC-South San Francisco,CA",,37.65643,-122.43684
"KFC-South San Francisco,CA",,37.6537,-122.40844
"KFC-Spring Valley,CA",,32.69739,-117.02031
"KFC-Spring Valley,CA",,32.74785,-116.98643
"KFC-Stanton,CA",,33.7881,-117.99322
"KFC-Stockton,CA",,38.02108,-121.35709
"KFC-Stockton,CA",,37.9883,-121.31181
"KFC-Stockton,CA",,37.93893,-121.28552
"KFC-Stockton,CA",,37.97123,-121.27606
"KFC-Stockton,CA",,38.02131,-121.27107
"KFC-Stockton,CA",,37.98869,-121.24359
"KFC-Suisun City,CA",,38.24536,-122.02012
"KFC-Sun City,CA",,33.73285,-117.18869
"KFC-Sun Valley,CA",,34.20894,-118.37046
"KFC-Sunland,CA",,34.25983,-118.31878
"KFC-Sunnyvale,CA",,37.3384,-122.04159
"KFC-Sunnyvale,CA",,37.38918,-122.02946
"KFC-Sunnyvale,CA",,37.35243,-122.00388
"KFC-Sylmar,CA",,34.31216,-118.43662
"KFC-Sylmar,CA",,34.29457,-118.41656
"KFC-Taft,CA",,35.14582,-119.4683
"KFC-Tarzana,CA",,34.17249,-118.55278
"KFC-Temecula,CA",,33.5083,-117.12476
"KFC-Temecula,CA",,33.48167,-117.09567
"KFC-Thousand Oaks,CA",,34.16526,-118.83062
"KFC-Torrance,CA",,33.83773,-118.36166
"KFC-Torrance,CA",,33.80551,-118.35192
"KFC-Torrance,CA",,33.88087,-118.32608
"KFC-Torrance,CA",,33.82036,-118.32034
"KFC-Tracy,CA",,37.75392,-121.45811
"KFC-Tracy,CA",,37.73955,-121.43154
"KFC-Truckee,CA",,39.32091,-120.20984
"KFC-Tujunga,CA",,34.24633,-118.27544
"KFC-Turlock,CA",,37.52203,-120.8786
"KFC-Turlock,CA",,37.4975,-120.84808
"KFC-Tustin,CA",,33.7451,-117.81452
"KFC-Twentynine Palms,CA",,34.13561,-116.08871
"KFC-Union City,CA",,37.58968,-122.06928
"KFC-Universal City,CA",,34.13286,-118.3526
"KFC-Upland,CA",,34.1068,-117.66971
"KFC-Vacaville,CA",,38.34328,-121.99559
"KFC-Vacaville,CA",,38.36267,-121.96424
"KFC-Valencia,CA",,34.37994,-118.5414
"KFC-Vallejo,CA",,38.12222,-122.25237
"KFC-Vallejo,CA",,38.10096,-122.24139
"KFC-Van Nuys,CA",,34.20001,-118.46633
"KFC-Van Nuys,CA",,34.17195,-118.44935
"KFC-Van Nuys,CA",,34.20106,-118.43211
"KFC-Ventura,CA",,34.27353,-119.24703
"KFC-Victorville,CA",,34.47104,-117.34272
"KFC-Victorville,CA",,34.51014,-117.31983
"KFC-Vista,CA",,33.2104,-117.23413
"KFC-Walnut Creek,CA",,37.89495,-122.06228
"KFC-Watsonville,CA",,36.93213,-121.76978
"KFC-West Covina,CA",,34.06557,-117.92784
"KFC-West Covina,CA",,34.03394,-117.9136
"KFC-West Covina,CA",,34.00994,-117.88476
"KFC-West Sacramento,CA",,38.57964,-121.53078
"KFC-Westminster,CA",,33.75914,-118.01268
"KFC-Westminster,CA",,33.73684,-117.955
"KFC-Whittier,CA",,33.96485,-118.03613
"KFC-Whittier,CA",,33.93251,-117.9866
"KFC-Windsor,CA",,38.52642,-122.78911
"KFC-Woodcrest,CA",,33.88698,-117.3391
"KFC-Woodland Hills,CA",,34.18648,-118.64159
"KFC-Woodland Hills,CA",,34.1678,-118.60564
"KFC-Woodland,CA",,38.67742,-121.78754
"KFC-Yorba Linda,CA",,33.88819,-117.82738
"KFC-Yorba Linda,CA",,33.87309,-117.74497
"KFC-Yucaipa,CA",,34.03374,-117.06431
"KFC-Yucca Valley,CA",,34.12084,-116.42161
"KFC-Arvada,CO",,39.80189,-105.10036
"KFC-Arvada,CO",,39.8387,-105.08195
"KFC-Arvada,CO",,39.8123,-105.05311
"KFC-Aurora,CO",,39.68815,-104.86619
"KFC-Aurora,CO",,39.74038,-104.86093
"KFC-Aurora,CO",,39.74044,-104.82069
"KFC-Aurora,CO",,39.69635,-104.81046
"KFC-Aurora,CO",,39.67282,-104.79128
"KFC-Aurora,CO",,39.63876,-104.79102
"KFC-Aurora,CO",,39.6143,-104.75428
"KFC-Aurora,CO",,39.60146,-104.80513
"KFC-Boulder,CO",,40.03344,-105.25861
"KFC-Boulder,CO",,40.01444,-105.25133
"KFC-Brighton,CO",,39.9866,-104.79459
"KFC-Broomfield,CO",,39.91399,-105.06746
"KFC-Canon City,CO",,38.44652,-105.22707
"KFC-Castle Rock,CO",,39.40984,-104.8601
"KFC-Colorado Springs,CO",,38.85331,-104.87257
"KFC-Colorado Springs,CO",,38.89768,-104.8513
"KFC-Colorado Springs,CO",,38.81264,-104.82216
"KFC-Colorado Springs,CO",,38.87399,-104.81078
"KFC-Colorado Springs,CO",,38.95062,-104.80257
"KFC-Colorado Springs,CO",,38.89058,-104.75799
"KFC-Colorado Springs,CO",,38.84776,-104.75761
"KFC-Colorado Springs,CO",,38.78492,-104.75727
"KFC-Colorado Springs,CO",,38.87215,-104.71705
"KFC-Colorado Springs,CO",,38.74389,-104.73847
"KFC-Commerce City,CO",,39.80566,-104.92896
"KFC-Denver,CO",,39.65598,-105.05309
"KFC-Denver,CO",,39.74376,-105.02541
"KFC-Denver,CO",,39.76939,-105.02532
"KFC-Denver,CO",,39.69995,-105.02522
"KFC-Denver,CO",,39.82644,-105.00602
"KFC-Denver,CO",,39.72195,-104.98737
"KFC-Denver,CO",,39.89215,-104.97749
"KFC-Denver,CO",,39.75683,-104.94083
"KFC-Denver,CO",,39.67864,-104.94057
"KFC-Denver,CO",,39.71116,-104.94044
"KFC-Denver,CO",,39.77418,-104.80775
"KFC-Eaton,CO",,40.52459,-104.71219
"KFC-Estes Park,CO",,40.37894,-105.5155
"KFC-Fort Carson,CO",,38.73673,-104.78995
"KFC-Fort Collins,CO",,40.53217,-105.07735
"KFC-Fort Collins,CO",,40.58452,-105.05447
"KFC-Fraser,CO",,39.9418,-105.8082
"KFC-Frisco,CO",,39.59091,-106.09382
"KFC-Golden,CO",,39.73781,-105.1944
"KFC-Greeley,CO",,40.42268,-104.72573
"KFC-Greeley,CO",,40.39891,-104.69128
"KFC-Greenwood Village,CO",,39.59523,-104.87993
"KFC-Highlands Ranch,CO",,39.54891,-104.99423
"KFC-Lafayette,CO",,39.98711,-105.0929
"KFC-Lakewood,CO",,39.72049,-105.08128
"KFC-Lakewood,CO",,39.69624,-105.14603
"KFC-Lakewood,CO",,39.66986,-105.11277
"KFC-Lakewood,CO",,39.73978,-105.11249
"KFC-Littleton,CO",,39.56599,-104.96496
"KFC-Littleton,CO",,39.60993,-105.11161
"KFC-Littleton,CO",,39.5683,-105.10989
"KFC-Littleton,CO",,39.62395,-105.02294
"KFC-Lone Tree,CO",,39.5387,-104.88528
"KFC-Longmont,CO",,40.20532,-105.10242
"KFC-Loveland,CO",,40.40659,-105.07292
"KFC-Loveland,CO",,40.40918,-105.00143
"KFC-Parker,CO",,39.53374,-104.79218
"KFC-Peyton,CO",,38.93959,-104.60516
"KFC-Pueblo,CO",,38.2438,-104.66254
"KFC-Pueblo,CO",,38.23972,-104.64364
"KFC-Pueblo,CO",,38.29855,-104.61122
"KFC-Pueblo,CO",,38.28676,-104.58611
"KFC-Salida,CO",,38.52422,-105.99215
"KFC-Thornton,CO",,39.91407,-104.95485
"KFC-Westminster,CO",,39.8632,-105.02532
"KFC-Westminster,CO",,39.87917,-105.09238
"KFC-Westminster,CO",,39.86323,-105.02549
"KFC-Westminster,CO",,39.94298,-104.99233
"KFC-Windsor,CO",,40.48003,-104.9305
"KFC-Bloomfield,CT",,41.81866,-72.69535
"KFC-Branford,CT",,41.27568,-72.83383
"KFC-Bridgeport,CT",,41.2186,-73.21554
"KFC-Bridgeport,CT",,41.20041,-73.18342
"KFC-Bristol,CT",,41.68933,-72.92793
"KFC-Canton,CT",,41.82632,-72.8984
"KFC-Cromwell,CT",,41.60138,-72.67616
"KFC-Danbury,CT",,41.40876,-73.45564
"KFC-Danbury,CT",,41.39955,-73.43532
"KFC-Danielson,CT",,41.79003,-71.83907
"KFC-Derby,CT",,41.32994,-73.08479
"KFC-East Hartford,CT",,41.77628,-72.62519
"KFC-East Haven,CT",,41.28468,-72.88592
"KFC-East Lyme,CT",,41.35414,-72.21066
"KFC-East Windsor,CT",,41.91761,-72.61079
"KFC-Enfield,CT",,41.98983,-72.58207
"KFC-Groton,CT",,41.36828,-72.06982
"KFC-Hamden,CT",,41.35355,-72.92988
"KFC-Hartford,CT",,41.76645,-72.70827
"KFC-Hartford,CT",,41.77933,-72.68953
"KFC-Manchester,CT",,41.80586,-72.55495
"KFC-Manchester,CT",,41.78117,-72.53807
"KFC-Meriden,CT",,41.52967,-72.77925
"KFC-Middletown,CT",,41.54599,-72.65107
"KFC-Naugatuck,CT",,41.50137,-73.05152
"KFC-New Britain,CT",,41.66508,-72.79568
"KFC-New Haven,CT",,41.31698,-72.94298
"KFC-New Haven,CT",,41.31991,-72.87029
"KFC-New London,CT",,41.34629,-72.11044
"KFC-Norwalk,CT",,41.09236,-73.45081
"KFC-Norwalk,CT",,41.12536,-73.39431
"KFC-Norwich,CT",,41.51319,-72.10853
"KFC-Old Saybrook,CT",,41.29327,-72.382
"KFC-Orange,CT",,41.25618,-73.01437
"KFC-Southington,CT",,41.64045,-72.87408
"KFC-Stamford,CT",,41.04951,-73.54958
"KFC-Stratford,CT",,41.19715,-73.13718
"KFC-Torrington,CT",,41.82766,-73.11078
"KFC-Vernon Rockville,CT",,41.82703,-72.48939
"KFC-Wallingford,CT",,41.47336,-72.8143
"KFC-Waterbury,CT",,41.5576,-73.05247
"KFC-Waterbury,CT",,41.57232,-73.00948
"KFC-West Hartford,CT",,41.73125,-72.71584
"KFC-West Haven,CT",,41.29496,-72.96127
"KFC-Wethersfield,CT",,41.68301,-72.65581
"KFC-Willimantic,CT",,41.7205,-72.23717
"KFC-Windsor Locks,CT",,41.9201,-72.67147
"KFC-Washington,DC",,38.94368,-77.06304
"KFC-Washington,DC",,38.91646,-77.03211
"KFC-Washington,DC",,38.95619,-77.0034
"KFC-Washington,DC",,38.91654,-76.97329
"KFC-Washington,DC",,38.86047,-76.96825
"KFC-Washington,DC",,38.89112,-76.93884
"KFC-Washington,DC",,38.86832,-77.05608
"KFC-Bear,DE",,39.60763,-75.71149
"KFC-Camden,DE",,39.09987,-75.5451
"KFC-Claymont,DE",,39.8166,-75.45659
"KFC-Dover,DE",,39.15873,-75.54351
"KFC-Dover,DE",,39.16113,-75.51302
"KFC-Georgetown,DE",,38.67002,-75.38409
"KFC-Middletown,DE",,39.44637,-75.73202
"KFC-Milford,DE",,38.91832,-75.44087
"KFC-New Castle,DE",,39.66805,-75.60136
"KFC-Newark,DE",,39.68338,-75.73215
"KFC-Rehoboth Beach,DE",,38.7107,-75.09794
"KFC-Seaford,DE",,38.6549,-75.59468
"KFC-Smyrna,DE",,39.30413,-75.60483
"KFC-Wilmington,DE",,39.72829,-75.65
"KFC-Wilmington,DE",,39.74665,-75.57371
"KFC-Wilmington,DE",,39.71428,-75.61709
"KFC-Alachua,FL",,29.80097,-82.51078
"KFC-Apopka,FL",,28.67297,-81.50387
"KFC-Arcadia,FL",,27.21269,-81.85978
"KFC-Auburndale,FL",,28.05197,-81.77211
"KFC-Auburndale,FL",,28.04847,-81.76437
"KFC-Avon Park,FL",,27.59749,-81.51457
"KFC-Bartow,FL",,27.90865,-81.84325
"KFC-Belle Glade,FL",,26.67409,-80.67024
"KFC-Belleview,FL",,29.05844,-82.05108
"KFC-Blountstown,FL",,30.44306,-85.03993
"KFC-Boca Raton,FL",,26.36545,-80.07978
"KFC-Bonita Springs,FL",,26.32798,-81.80505
"KFC-Boynton Beach,FL",,26.52915,-80.09027
"KFC-Boynton Beach,FL",,26.52906,-80.06346
"KFC-Bradenton,FL",,27.46234,-82.64156
"KFC-Bradenton,FL",,27.4626,-82.57616
"KFC-Bradenton,FL",,27.49423,-82.56288
"KFC-Bradenton,FL",,27.4293,-82.5467
"KFC-Bradenton,FL",,27.49232,-82.48067
"KFC-Brandon,FL",,27.93797,-82.2994
"KFC-Brooksville,FL",,28.54288,-82.40188
"KFC-Bushnell,FL",,28.66849,-82.13661
"KFC-Cape Coral,FL",,26.65049,-81.97458
"KFC-Cape Coral,FL",,26.61086,-81.94125
"KFC-Carol City,FL",,25.93946,-80.27921
"KFC-Chiefland,FL",,29.5017,-82.87074
"KFC-Chipley,FL",,30.75538,-85.54981
"KFC-Clearwater,FL",,27.93666,-82.78767
"KFC-Clearwater,FL",,27.96077,-82.75633
"KFC-Clearwater,FL",,28.01452,-82.73557
"KFC-Clermont,FL",,28.54967,-81.74843
"KFC-Clermont,FL",,28.35511,-81.67485
"KFC-Clewiston,FL",,26.75438,-80.93854
"KFC-Cocoa,FL",,28.37454,-80.74177
"KFC-Cocoa Beach,FL",,28.35445,-80.60856
"KFC-Cooper City,FL",,26.04445,-80.3127
"KFC-Coral Springs,FL",,26.29644,-80.24999
"KFC-Coral Springs,FL",,26.28602,-80.20662
"KFC-Coral Springs,FL",,26.27278,-80.26421
"KFC-Crestview,FL",,30.76512,-86.56879
"KFC-Crystal River,FL",,28.88849,-82.58428
"KFC-Dade City,FL",,28.35036,-82.18774
"KFC-Dania,FL",,26.04301,-80.14353
"KFC-Davie,FL",,26.10272,-80.26732
"KFC-Davie,FL",,26.0698,-80.2322
"KFC-Daytona Beach,FL",,29.18449,-81.0781
"KFC-Daytona Beach,FL",,29.21761,-81.05193
"KFC-De Funiak Springs,FL",,30.68695,-86.1228
"KFC-Deerfield Beach,FL",,26.3181,-80.15097
"KFC-Deerfield Beach,FL",,26.31019,-80.09226
"KFC-Deland,FL",,29.05263,-81.30446
"KFC-Deland,FL",,29.00833,-81.30301
"KFC-Delray Beach,FL",,26.46204,-80.12238
"KFC-Delray Beach,FL",,26.43952,-80.07651
"KFC-Deltona,FL",,28.88289,-81.24084
"KFC-Dunedin,FL",,28.01698,-82.77576
"KFC-Dunnellon,FL",,29.05544,-82.4562
"KFC-Fern Park,FL",,28.66357,-81.37171
"KFC-Fernandina Beach,FL",,30.64563,-81.45876
"KFC-Florida City,FL",,25.44482,-80.4753
"KFC-Fort Lauderdale,FL",,26.12114,-80.18633
"KFC-Fort Lauderdale,FL",,26.13649,-80.18602
"KFC-Fort Lauderdale,FL",,26.18823,-80.15651
"KFC-Fort Lauderdale,FL",,26.12241,-80.14762
